mu,sigma,runtime,fn.evals,n,gp
0.7319657069187261,0.8940554371278524,35.1875,7.0,25.0,4.0
0.7177680844377162,0.8353475559732851,69.734375,23.0,30.0,5.0
1.6607894625559887,1.0567021863234245,11.109375,11.0,5.0,0.0
1.1780106046789558,1.0521869583943155,1.8125,6.0,10.0,1.0
1.28293152074658,0.8903816402300376,31.8125,8.0,15.0,2.0
1.0797403296162247,0.981217261334842,39.984375,12.0,20.0,3.0
1.1223120595909375,0.9819683560714068,42.828125,6.0,25.0,4.0
0.9901133052335557,0.915011285127229,52.390625,9.0,30.0,5.0
1.1013413905096816,1.134070092907129,1.171875,6.0,5.0,0.0
1.4071862905668429,0.9978586827348552,3.609375,10.0,10.0,1.0
1.205536549822757,0.8241938915497504,16.828125,6.0,15.0,2.0
1.0335362346590726,0.9130438407715465,52.34375,21.0,20.0,3.0
1.2246061261728478,1.0740299520678878,63.296875,8.0,25.0,4.0
1.269886804214702,1.1540894572852365,56.8125,13.0,30.0,5.0
0.687083496453545,0.490009251643855,1.0,6.0,5.0,0.0
0.9523210521637704,0.8964017009123711,1.890625,7.0,10.0,1.0
0.9487815143567115,0.9534026610071203,33.703125,19.0,15.0,2.0
0.9010179703488032,0.936515839835896,43.734375,8.0,20.0,3.0
0.744154883165709,0.8989313340369514,55.28125,10.0,25.0,4.0
0.7897552231798102,0.9501966452211948,75.234375,11.0,30.0,5.0
1.0046843419438485,1.0322347172320876,0.875,6.0,5.0,0.0
0.7157802969437566,1.5118216189072453,23.203125,10.0,10.0,1.0
0.8274301051675044,1.4892942342316051,34.375,8.0,15.0,2.0
0.9081528571939507,1.3884514211886423,39.171875,7.0,20.0,3.0
1.015116217902665,1.1657856125954817,62.0,13.0,25.0,4.0
0.9840721407310226,1.1286199566075341,132.703125,31.0,30.0,5.0
0.5278672304755813,0.6104636948167097,1.703125,9.0,5.0,0.0
1.0814979104229339,0.7114442962149001,23.40625,9.0,10.0,1.0
1.4939311322280364,0.7754230225528326,31.125,13.0,15.0,2.0
1.2065188393499189,0.8209109351387134,31.015625,11.0,20.0,3.0
1.3297339768090322,0.8780171614692248,63.640625,11.0,25.0,4.0
1.2858466261652983,0.9471043999333745,61.09375,9.0,30.0,5.0
1.905739352660142,0.8924778893901166,14.15625,16.0,5.0,0.0
1.2549938906636884,1.0876430129768226,21.34375,14.0,10.0,1.0
0.9676870788567711,1.2252014548064218,2.25,5.0,15.0,2.0
1.1514316606048836,1.259349011484562,3.59375,7.0,20.0,3.0
1.0605837509452813,1.449786505340178,48.0625,11.0,25.0,4.0
1.0891164005933816,1.4110164135117869,105.765625,21.0,30.0,5.0
0.5898982319201734,1.2361856113198622,0.875,6.0,5.0,0.0
0.8660567672942189,1.36268340758738,2.90625,9.0,10.0,1.0
0.7649758203295125,0.9774003912690514,20.421875,13.0,15.0,2.0
0.72411882931427,0.9606180562134746,31.6875,12.0,20.0,3.0
0.8393504011912618,1.0345394930151681,60.453125,12.0,25.0,4.0
0.8998452361269735,1.0396974457961097,85.859375,19.0,30.0,5.0
