mu,sigma,runtime,fn.evals,K,gp
-0.0144297779222163,0.37038873232012537,0.40625,15.0,25.0,0.0
0.031649528369432876,0.4062054463461066,0.453125,9.0,50.0,1.0
0.0948718319269006,0.6833529003421849,0.484375,15.0,100.0,2.0
-0.036157845124779535,0.8884414965299859,0.265625,7.0,250.0,3.0
-0.01490360532022329,0.6560211842943238,0.28125,18.0,500.0,4.0
0.03228502102749061,0.31179065485111307,0.390625,17.0,25.0,0.0
0.11390454599901534,0.44195379559337616,0.140625,13.0,50.0,1.0
0.04049105244044232,0.6546567149780785,0.34375,9.0,100.0,2.0
0.15024357799690632,1.00056509279911,0.375,10.0,250.0,3.0
0.03186386524032778,0.6396102887450674,0.34375,11.0,500.0,4.0
-0.007534821865932554,0.3919275855644583,0.46875,18.0,25.0,0.0
-0.04662136240317615,0.4867174779554358,0.125,13.0,50.0,1.0
0.04066618810961414,0.761648250975688,0.390625,13.0,100.0,2.0
0.012623957753045,1.0248706049434209,0.359375,13.0,250.0,3.0
0.016582917543046617,0.6633365510349608,0.359375,13.0,500.0,4.0
0.0694016834871195,0.40738815220871827,0.3125,10.0,25.0,0.0
0.05765688385721408,0.5065847657372284,0.453125,13.0,50.0,1.0
0.06486914051471594,0.6910057706600126,0.234375,14.0,100.0,2.0
0.052834627276124986,1.0323355611209901,0.375,9.0,250.0,3.0
0.060121241797684605,0.5995740543690682,0.484375,21.0,500.0,4.0
0.0011133306145277263,0.3563943293262552,0.28125,11.0,25.0,0.0
0.07460473313844194,0.5253561979551096,0.390625,10.0,50.0,1.0
-0.018675630461272786,0.6771290026502672,0.5625,20.0,100.0,2.0
0.03551391746456474,0.9388534244135666,0.4375,12.0,250.0,3.0
-0.013230883887057555,0.6497805082659555,0.359375,14.0,500.0,4.0
-0.07739558424639262,0.2431744268157431,0.15625,16.0,25.0,0.0
-0.06197789364006648,0.4914427648840368,0.375,11.0,50.0,1.0
-0.032962083329882444,0.6708589625649563,0.515625,21.0,100.0,2.0
-0.06271410879188113,0.6923529911874783,0.125,8.0,250.0,3.0
-0.06785957958735639,0.6396998227411828,0.328125,14.0,500.0,4.0
-0.04142455650385288,0.29170340501093645,0.234375,11.0,25.0,0.0
0.05673319201284461,0.47410305270745523,0.15625,12.0,50.0,1.0
0.014293294534006937,0.6155246439160437,0.421875,9.0,100.0,2.0
-0.0025525901913637144,0.954862554073658,0.59375,17.0,250.0,3.0
-0.0056278284673926884,0.6672461221208662,0.359375,18.0,500.0,4.0
0.028572324453881248,0.29510918513149426,0.359375,13.0,25.0,0.0
0.014358394808735318,0.4592077005877284,0.453125,15.0,50.0,1.0
0.08773036253446903,0.6792372848092899,0.34375,7.0,100.0,2.0
0.06750836591716378,0.8901409092021358,0.21875,11.0,250.0,3.0
-0.007965593048245977,0.6709327071182802,0.078125,13.0,500.0,4.0
-0.04314804492914124,0.365684862517367,0.3125,8.0,25.0,0.0
-0.09622212040121675,0.4015153530455485,0.5,19.0,50.0,1.0
-0.15546068221608217,0.736315383801086,0.4375,11.0,100.0,2.0
-0.06923681583992262,0.9465673910135518,0.453125,15.0,250.0,3.0
-0.006111723034456759,0.6324509131976199,0.390625,17.0,500.0,4.0
-0.0648412724232561,0.28605511131280426,0.640625,13.0,25.0,0.0
-0.10846299435305344,0.4849216022103755,0.34375,7.0,50.0,1.0
-0.000297540924056762,0.6313325828629611,0.46875,19.0,100.0,2.0
-0.13796839877721098,0.8366759264655853,0.03125,7.0,250.0,3.0
-0.018052802091464558,0.6082513424166252,0.3125,14.0,500.0,4.0
-0.01259930569747724,0.30711037622128967,0.375,14.0,25.0,0.0
-0.03849505486154937,0.4476291781140125,0.359375,13.0,50.0,1.0
0.07512805961248517,0.6398670261226951,0.375,9.0,100.0,2.0
0.0030291751875969088,0.9094286933998653,0.40625,10.0,250.0,3.0
0.007593889009142368,0.608352555158406,0.203125,9.0,500.0,4.0
0.04751333834529517,0.3674316059555434,0.625,14.0,25.0,0.0
0.08143994617322586,0.37917449264424,0.203125,13.0,50.0,1.0
0.0497707381598645,0.6417128482748883,0.203125,12.0,100.0,2.0
0.017876046827765776,0.8450742988543273,0.21875,6.0,250.0,3.0
0.03361378504513117,0.6197906307403384,0.453125,13.0,500.0,4.0
-0.05188133567006564,0.2589617891904429,0.421875,16.0,25.0,0.0
-0.040888585729483375,0.5157426596736417,0.390625,11.0,50.0,1.0
-0.13485656986122035,0.6773279461822059,0.359375,11.0,100.0,2.0
-0.02088446239325701,0.9197162476211451,0.0625,8.0,250.0,3.0
-0.067897753890973,0.6700090941695067,0.046875,7.0,500.0,4.0
-0.032033510159632864,0.38226215742262004,0.125,7.0,25.0,0.0
0.036596366738334836,0.49354697988515017,0.40625,16.0,50.0,1.0
-0.044927041208800395,0.6953654459729667,0.328125,7.0,100.0,2.0
-0.0001470288766516263,0.7842938648865908,0.390625,8.0,250.0,3.0
-0.030561384322150262,0.6635940903679788,0.453125,10.0,500.0,4.0
0.0519067450994822,0.377540986711921,0.375,18.0,25.0,0.0
0.05956915433255288,0.479147653903135,0.4375,10.0,50.0,1.0
0.18844507858937953,0.7090054968150851,0.34375,10.0,100.0,2.0
0.0400773361347379,0.9469517959632531,0.15625,7.0,250.0,3.0
0.025141934925245,0.6235507201025718,0.078125,9.0,500.0,4.0
-0.042047300223742104,0.3945247596556995,0.46875,12.0,25.0,0.0
0.03173677993868117,0.42455366666124233,0.359375,11.0,50.0,1.0
0.08474635440007781,0.6307927125252881,0.21875,9.0,100.0,2.0
-0.005585281215176464,0.8341556402526228,0.140625,8.0,250.0,3.0
-0.03192133879335791,0.6563510662877776,0.328125,13.0,500.0,4.0
0.0604223295903776,0.2521001022355208,0.453125,16.0,25.0,0.0
-0.04284305241031588,0.4775747380357321,0.234375,9.0,50.0,1.0
-0.0660725009752876,0.6328894028809756,0.1875,15.0,100.0,2.0
0.021431208101911313,0.9918917537207155,0.375,6.0,250.0,3.0
0.02890514258099555,0.6648853292293411,0.296875,13.0,500.0,4.0
0.05907020966439779,0.3972004508871653,0.453125,11.0,25.0,0.0
0.09721544585679913,0.40482071200515013,0.375,15.0,50.0,1.0
0.030768819148340593,0.6877751618355822,0.328125,15.0,100.0,2.0
0.033452975439189854,0.9434421094924939,0.125,10.0,250.0,3.0
0.0514163617897469,0.7214662838133656,0.359375,10.0,500.0,4.0
-0.010403855755588779,0.3571930315920602,0.34375,14.0,25.0,0.0
0.012954514401659687,0.49378701849328027,0.34375,10.0,50.0,1.0
0.024599633671175413,0.659910394945144,0.3125,11.0,100.0,2.0
-0.02801358515737788,0.7588881160073008,0.5,15.0,250.0,3.0
0.01719952908420434,0.6874540672948878,0.359375,18.0,500.0,4.0
-0.08213307415213332,0.39010520993997144,0.4375,15.0,25.0,0.0
-0.03377500540736072,0.47573093012928336,0.4375,17.0,50.0,1.0
-0.035105382786498225,0.5672608211561035,0.4375,9.0,100.0,2.0
-0.05254274657199494,0.8097155068010273,0.359375,12.0,250.0,3.0
-0.061910989781694785,0.6155825620221932,0.375,15.0,500.0,4.0
0.054829866061085565,0.30797148092217286,0.46875,10.0,25.0,0.0
0.08662531737459656,0.5768277068698627,0.109375,12.0,50.0,1.0
0.011505949243329228,0.7585525501333557,0.09375,9.0,100.0,2.0
-0.023641098228872698,0.9424004886943466,0.375,12.0,250.0,3.0
0.025291403982732677,0.6184011464488973,0.390625,12.0,500.0,4.0
0.14285165752415258,0.4044788969213723,0.328125,16.0,25.0,0.0
-0.1528993169687034,0.5476689190146665,0.40625,15.0,50.0,1.0
0.08611985470126497,0.7170700627539757,0.296875,7.0,100.0,2.0
-0.008224056386228385,0.7176800787822919,0.234375,20.0,250.0,3.0
-0.009124792524318028,0.6401264459393221,0.359375,10.0,500.0,4.0
-0.08512550001065744,0.34334414318709805,0.390625,13.0,25.0,0.0
-0.06126393908148034,0.5571758325314515,0.09375,9.0,50.0,1.0
0.02636081841078401,0.6323808975034805,0.28125,7.0,100.0,2.0
-0.0071328055496845885,0.7903539125493271,0.390625,12.0,250.0,3.0
0.0007586749329364312,0.6189273517461213,0.453125,9.0,500.0,4.0
0.044020828374752616,0.3833695135737974,0.125,12.0,25.0,0.0
0.02269672667184863,0.5368077421890849,0.15625,11.0,50.0,1.0
0.032359725216601624,0.578858338473556,0.40625,15.0,100.0,2.0
-0.06296954312139483,0.8771407652261287,0.3125,14.0,250.0,3.0
0.03547494447271013,0.6204155619142635,0.328125,12.0,500.0,4.0
0.048258810409183756,0.2762526331913158,0.1875,18.0,25.0,0.0
-0.03525643108847898,0.54088618183173,0.203125,9.0,50.0,1.0
0.0038057990260566736,0.7039256815816881,0.625,21.0,100.0,2.0
-0.07201329906179971,0.9472677597110133,0.09375,7.0,250.0,3.0
-0.017990446697599728,0.5761067381708718,0.3125,7.0,500.0,4.0
-0.002157614682819285,0.28481396404266185,0.078125,8.0,25.0,0.0
-0.055591398859348995,0.5219569872698276,0.1875,8.0,50.0,1.0
0.06820706981161731,0.6837254100408133,0.4375,13.0,100.0,2.0
0.014076576628397945,0.9230505365319476,0.578125,15.0,250.0,3.0
-0.010966942568533923,0.686332965945906,0.09375,9.0,500.0,4.0
0.009083916975661176,0.3462393978654592,0.09375,9.0,25.0,0.0
0.08167681026243366,0.6057429368319686,0.265625,7.0,50.0,1.0
0.023847770809578013,0.6893646530418146,0.28125,16.0,100.0,2.0
0.08491005082813698,1.0187458086737597,0.46875,12.0,250.0,3.0
0.002884259865617313,0.6283569940993565,0.453125,20.0,500.0,4.0
0.0099609570628634,0.30684687476507444,0.34375,10.0,25.0,0.0
-0.16194800670408807,0.4611425441754666,0.484375,17.0,50.0,1.0
-0.0827721705982418,0.7194095894910844,0.0625,12.0,100.0,2.0
-0.00101267094351095,0.7038340160583039,0.109375,9.0,250.0,3.0
-0.03273071621674154,0.6731621896612308,0.390625,11.0,500.0,4.0
0.06107804113858794,0.35537526124219626,0.421875,13.0,25.0,0.0
0.03717108947846093,0.4209261368374293,0.375,10.0,50.0,1.0
0.0028127204703442756,0.7175292845280653,0.34375,13.0,100.0,2.0
-0.012928537621714333,0.9342299209267915,0.5,12.0,250.0,3.0
-0.011494614300853533,0.6125736721721129,0.375,12.0,500.0,4.0
-0.07964795593672823,0.3209078525936602,0.390625,8.0,25.0,0.0
0.07706591794513235,0.5649903074744774,0.375,11.0,50.0,1.0
-0.1042552624980704,0.7496922180987686,0.21875,10.0,100.0,2.0
-0.02688029139488948,0.7765147786861025,0.21875,18.0,250.0,3.0
-0.061439650714740085,0.6049602946986756,0.359375,12.0,500.0,4.0
0.13988578967139678,0.2348224634391849,0.359375,10.0,25.0,0.0
0.0009614216277735308,0.5423685910115024,0.296875,8.0,50.0,1.0
0.007909119252610394,0.7462328773583249,0.390625,14.0,100.0,2.0
-0.043710345299290895,1.0111994303992218,0.390625,19.0,250.0,3.0
0.0051527164408999805,0.6832081313002147,0.03125,6.0,500.0,4.0
-0.10304522986550378,0.30900348940578864,0.328125,7.0,25.0,0.0
-0.02723554966899358,0.46208438157243253,0.375,8.0,50.0,1.0
-0.029068977106580927,0.6067580992904311,0.40625,11.0,100.0,2.0
-0.05728065691149728,0.8207407461448235,0.359375,11.0,250.0,3.0
0.04543156519743112,0.5909058828355127,0.28125,19.0,500.0,4.0
-0.06248193943811179,0.24347518362123804,0.328125,10.0,25.0,0.0
-0.05007974464610972,0.35540746138494084,0.375,14.0,50.0,1.0
-0.061630870466859486,0.66411839810897,0.109375,11.0,100.0,2.0
-0.09349176491810098,0.836928759079674,0.15625,10.0,250.0,3.0
0.014171638338523706,0.5672011857880204,0.375,15.0,500.0,4.0
-0.03425203894395563,0.30871968887820245,0.390625,20.0,25.0,0.0
0.02623239927390369,0.41277510801586853,0.4375,19.0,50.0,1.0
0.025939846263269086,0.6603606149309579,0.359375,8.0,100.0,2.0
0.01946974870506418,0.8630519434925046,0.390625,8.0,250.0,3.0
-0.0053875167500313775,0.6396847084129139,0.125,13.0,500.0,4.0
-0.10376668076020758,0.3294167746488414,0.40625,9.0,25.0,0.0
-0.015178649223033332,0.6010830771548165,0.40625,15.0,50.0,1.0
-0.05235780860296393,0.6013899813172838,0.40625,11.0,100.0,2.0
-0.07266596124235958,0.8595691249844818,0.484375,8.0,250.0,3.0
-0.04395186964819735,0.5830545780838519,0.390625,12.0,500.0,4.0
0.040998765114425635,0.2590134119351571,0.0625,8.0,25.0,0.0
-0.011012155440527454,0.5324116164487844,0.4375,22.0,50.0,1.0
-0.08607462087783856,0.7147676382759377,0.390625,10.0,100.0,2.0
-0.0049985637796607345,0.8267766898959121,0.484375,12.0,250.0,3.0
0.0017964879604388609,0.6424008336632347,0.078125,9.0,500.0,4.0
-0.07531778616341024,0.3616461002219997,0.140625,13.0,25.0,0.0
-0.003050908109460605,0.42392763827168,0.34375,13.0,50.0,1.0
-0.09992445368242084,0.6508719646214165,0.4375,7.0,100.0,2.0
-0.037878167505695455,0.8560413838228186,0.328125,10.0,250.0,3.0
-0.028177700907873002,0.617541557108584,0.203125,7.0,500.0,4.0
-0.01904991027884338,0.3054079165815305,0.09375,10.0,25.0,0.0
-0.07845094091383438,0.48739793826117855,0.375,13.0,50.0,1.0
0.021973257576722305,0.6890112254229558,0.375,11.0,100.0,2.0
0.018178965283514356,0.7385945367272525,0.203125,13.0,250.0,3.0
-0.035426453116287886,0.6479015989268141,0.15625,11.0,500.0,4.0
0.12156524110243094,0.4157460131796705,0.40625,12.0,25.0,0.0
0.08144844720976871,0.4782262406023363,0.453125,14.0,50.0,1.0
0.22014922259112985,0.656513005621374,0.359375,10.0,100.0,2.0
0.05244590674649875,0.7499228335929311,0.28125,11.0,250.0,3.0
0.022316974451094776,0.5997661298744265,0.125,13.0,500.0,4.0
-0.13408150473738745,0.36297769919426337,0.21875,23.0,25.0,0.0
-0.0035308741837972494,0.44299539463919724,0.34375,8.0,50.0,1.0
-0.07507761595101885,0.6638464673429781,0.078125,8.0,100.0,2.0
0.06351132908685517,0.8460638563597324,0.703125,18.0,250.0,3.0
-0.0031252029855496294,0.6556184428671439,0.109375,9.0,500.0,4.0
0.09411083258309197,0.30946294373325767,0.40625,8.0,25.0,0.0
-0.0330735046747277,0.5167097976181787,0.375,11.0,50.0,1.0
0.016960840874904272,0.6038344582063826,0.390625,9.0,100.0,2.0
-0.042988829002797616,0.7240336920731948,0.25,12.0,250.0,3.0
0.023370864071353453,0.6521334181807666,0.4375,16.0,500.0,4.0
0.12146084989701537,0.36563651379445805,0.0625,8.0,25.0,0.0
0.04341173563102597,0.4985734757903479,0.4375,13.0,50.0,1.0
0.05678564138429788,0.6605538940140769,0.34375,10.0,100.0,2.0
0.05939255268335795,0.8280081938012215,0.15625,13.0,250.0,3.0
0.008791083316860342,0.6602085007438299,0.28125,11.0,500.0,4.0
-0.09375226659171233,0.31216425280148874,0.390625,10.0,25.0,0.0
0.05391368643807674,0.4908803778572547,0.125,8.0,50.0,1.0
-0.07616376948645806,0.6246580398655345,0.34375,12.0,100.0,2.0
0.11606456050018236,0.9256331188650958,0.515625,17.0,250.0,3.0
-0.02659852218358698,0.6018504713965546,0.375,12.0,500.0,4.0
-0.027410437148507646,0.33977791749017094,0.3125,10.0,25.0,0.0
-0.04461189422315063,0.4396808337657514,0.453125,9.0,50.0,1.0
-0.03945249233107605,0.6248232486568197,0.359375,11.0,100.0,2.0
-0.043350830067253696,0.9553619665194005,0.390625,8.0,250.0,3.0
0.005300152522369497,0.6580381295415317,0.28125,9.0,500.0,4.0
0.09244172872972974,0.4082074667684068,0.34375,16.0,25.0,0.0
0.03747929774060399,0.4366649128468391,0.328125,16.0,50.0,1.0
0.04101763723673399,0.6230804229616771,0.0625,8.0,100.0,2.0
0.04052718371933584,0.932288919031347,0.359375,10.0,250.0,3.0
0.01236349975270493,0.5894044213198435,0.5,13.0,500.0,4.0
-0.042918532045477194,0.36509651200456483,0.328125,9.0,25.0,0.0
0.04952203298559691,0.4605056074636027,0.390625,7.0,50.0,1.0
0.013108663394621306,0.6181269310688603,0.390625,9.0,100.0,2.0
0.037970006838655236,0.9575291654810217,0.421875,9.0,250.0,3.0
0.021619287680932395,0.6361672962801531,0.125,10.0,500.0,4.0
-0.029472285307479813,0.3325816578759778,0.3125,12.0,25.0,0.0
-0.06684980496012854,0.5149162242775221,0.21875,8.0,50.0,1.0
0.029754094978441902,0.528132625566282,0.21875,12.0,100.0,2.0
-0.04332378901420175,0.665913975818863,0.375,12.0,250.0,3.0
0.009266401263471198,0.5935937332096438,0.453125,11.0,500.0,4.0
-0.003938540815869835,0.2739120451754558,0.34375,19.0,25.0,0.0
-0.10885250340874374,0.4689259087156339,0.125,11.0,50.0,1.0
0.010384249672205945,0.7180207197044766,0.359375,9.0,100.0,2.0
0.012966640930567975,0.8343175055565081,0.421875,14.0,250.0,3.0
-0.03279111042371574,0.6106324021505101,0.34375,11.0,500.0,4.0
0.05716878611030822,0.2611016024997434,0.296875,10.0,25.0,0.0
0.08052184790955515,0.5140754334670382,0.375,17.0,50.0,1.0
0.11806850770589872,0.6427041192022137,0.328125,9.0,100.0,2.0
0.05936377457713396,0.8875688094663037,0.375,9.0,250.0,3.0
0.005955202705640588,0.6125952801473699,0.40625,14.0,500.0,4.0
0.0059463245594699775,0.3810590981797641,0.09375,9.0,25.0,0.0
-0.0954017213194918,0.5083694975550228,0.421875,9.0,50.0,1.0
0.06584516685590926,0.74170587715227,0.125,10.0,100.0,2.0
0.09866893233978496,0.9098929129318593,0.203125,7.0,250.0,3.0
0.06146316855423292,0.7452743405322702,0.375,19.0,500.0,4.0
-0.03622953405107815,0.3197473272205869,0.296875,12.0,25.0,0.0
0.04546765959425076,0.4427811562343587,0.453125,10.0,50.0,1.0
0.13510386210935943,0.6592867597504122,0.265625,7.0,100.0,2.0
-0.00304721922053838,0.9666773018481667,0.15625,22.0,250.0,3.0
0.0003718084230094491,0.652533572371516,0.421875,16.0,500.0,4.0
0.18288434599371176,0.3022238992844531,0.359375,11.0,25.0,0.0
0.008553626208331215,0.3985421811114044,0.140625,8.0,50.0,1.0
0.1298849706806524,0.6161026648170035,0.390625,13.0,100.0,2.0
0.03357393477810414,0.920644731979205,0.359375,13.0,250.0,3.0
0.03923783861806877,0.5962783952064168,0.40625,12.0,500.0,4.0
0.09168170751763148,0.31156422655948773,0.40625,11.0,25.0,0.0
0.010494924187461695,0.5076717504177898,0.328125,8.0,50.0,1.0
-0.030214589013759507,0.6442507716088808,0.3125,11.0,100.0,2.0
0.07828444458714649,0.8563926439772633,0.328125,7.0,250.0,3.0
0.0070533694762317375,0.6314713466717944,0.25,9.0,500.0,4.0
0.002566672551163696,0.24155334998686806,0.359375,10.0,25.0,0.0
-0.061572174915951926,0.5248431189549633,0.296875,12.0,50.0,1.0
0.032534789200659255,0.6695637317231872,0.375,9.0,100.0,2.0
-0.0944349021228903,0.950593817569779,0.40625,9.0,250.0,3.0
0.013937805242075744,0.5884573069673806,0.046875,7.0,500.0,4.0
0.02992340483208074,0.34123465047031576,0.3125,8.0,25.0,0.0
-0.12706237737892864,0.37651177947063497,0.40625,9.0,50.0,1.0
-0.09970094450530706,0.5774574860866629,0.421875,9.0,100.0,2.0
0.021270956314553547,0.8062453750796605,0.453125,11.0,250.0,3.0
0.030771148593890893,0.6040099447570677,0.421875,16.0,500.0,4.0
-0.011336336345237794,0.31553433039457995,0.3125,14.0,25.0,0.0
-0.05449668673975214,0.5287332586081136,0.390625,12.0,50.0,1.0
-0.003514280025502909,0.6743733282545794,0.34375,15.0,100.0,2.0
-0.04046827353044233,0.797943670668729,0.484375,14.0,250.0,3.0
-0.02145401602352849,0.7617599776862825,0.34375,15.0,500.0,4.0
-0.04885244318725859,0.37819295986006984,0.34375,8.0,25.0,0.0
-0.12170739642743304,0.5179028083046857,0.453125,16.0,50.0,1.0
-0.04496478579353689,0.6910714695095715,0.140625,13.0,100.0,2.0
-0.008844221997896575,0.8693194264392514,0.53125,15.0,250.0,3.0
0.025120766662541004,0.650615190810305,0.390625,16.0,500.0,4.0
-0.001603915289035265,0.31073381504853953,0.5,14.0,25.0,0.0
-0.018463873976411898,0.4774333563940421,0.4375,14.0,50.0,1.0
-0.03559224126599605,0.6952391495938472,0.328125,11.0,100.0,2.0
-0.02158012456415436,0.9327488433681823,0.515625,19.0,250.0,3.0
-0.05905932193407514,0.6418559978320374,0.46875,10.0,500.0,4.0
-0.12000894696475466,0.341402238806923,0.453125,15.0,25.0,0.0
-0.08692920306331314,0.6046675322164874,0.0625,7.0,50.0,1.0
-0.06730690106410651,0.7386538732440955,0.21875,7.0,100.0,2.0
-0.13844660486998814,0.8774468586273675,0.34375,12.0,250.0,3.0
-0.01653280379864894,0.6554168512431854,0.40625,11.0,500.0,4.0
-0.009920454571362763,0.40456479120766975,0.328125,15.0,25.0,0.0
0.06256752891705841,0.5250435543152259,0.484375,14.0,50.0,1.0
0.05940604878467324,0.604408688882465,0.125,9.0,100.0,2.0
0.03119535184377392,0.6538947098438644,0.296875,16.0,250.0,3.0
0.024969670385208986,0.6734603274263216,0.390625,7.0,500.0,4.0
0.1572987649395641,0.3505087258606303,0.375,18.0,25.0,0.0
0.0625025751766706,0.39358104446753467,0.0625,9.0,50.0,1.0
0.06836278561677801,0.6434410248492932,0.40625,11.0,100.0,2.0
0.058946639666384804,0.7798779979050493,0.203125,16.0,250.0,3.0
0.07965687029694188,0.629814000739682,0.484375,13.0,500.0,4.0
-0.1040050801750472,0.3055793436962317,0.359375,11.0,25.0,0.0
0.03678527296386657,0.5558269357816102,0.53125,12.0,50.0,1.0
0.026174370859264905,0.7234114101013566,0.359375,13.0,100.0,2.0
-0.005671484147876993,0.8931170020853836,0.3125,8.0,250.0,3.0
-0.04200735221476375,0.6938569648753151,0.375,16.0,500.0,4.0
0.04855642327533076,0.3449326909753788,0.046875,9.0,25.0,0.0
-0.010175426233600132,0.3847937259009376,0.390625,8.0,50.0,1.0
-0.03185799399058968,0.7075562261261086,0.40625,9.0,100.0,2.0
-0.029522856151053403,0.8171902854952087,0.296875,9.0,250.0,3.0
0.03673853890013822,0.6126228960567732,0.375,10.0,500.0,4.0
-0.09596375262423401,0.2918541749999815,0.3125,17.0,25.0,0.0
-0.028428583708445265,0.4832886700518818,0.109375,13.0,50.0,1.0
-0.10913787516447328,0.6757168898059652,0.46875,12.0,100.0,2.0
-0.08735750161068966,0.9000569115107904,0.4375,10.0,250.0,3.0
-0.04431395985020245,0.648877002131451,0.578125,18.0,500.0,4.0
0.022444549533876878,0.27993472734441244,0.28125,10.0,25.0,0.0
-0.07669541232736844,0.4679850090330929,0.390625,15.0,50.0,1.0
0.01880275438282227,0.7411212627439384,0.046875,8.0,100.0,2.0
-0.014890173814902803,0.8674864186968435,0.34375,7.0,250.0,3.0
-0.011696488750956262,0.6166624112374038,0.421875,14.0,500.0,4.0
-0.046096734754571336,0.3541400766687563,0.375,10.0,25.0,0.0
0.01611244300703939,0.48655358616470784,0.34375,13.0,50.0,1.0
-0.04394394116946914,0.5935447084623426,0.140625,11.0,100.0,2.0
-0.05703594466160879,0.748818876915341,0.578125,17.0,250.0,3.0
-0.020748432285519727,0.6071836032686142,0.140625,13.0,500.0,4.0
-0.022500742490602462,0.2517750311826454,0.328125,15.0,25.0,0.0
-0.08145846186500995,0.4162011603767013,0.359375,18.0,50.0,1.0
-0.0071850809379502625,0.6177262653992376,0.046875,7.0,100.0,2.0
-0.10686811137759046,0.9390428346791228,0.109375,11.0,250.0,3.0
-0.006644643510091947,0.6798461850910215,0.40625,12.0,500.0,4.0
-0.02355886857322293,0.29856521549095194,0.328125,12.0,25.0,0.0
-0.021611246354070402,0.4245913252304069,0.390625,17.0,50.0,1.0
0.060391307816953045,0.7152231682325519,0.078125,10.0,100.0,2.0
-0.04373370984896234,0.8527035564397173,0.34375,13.0,250.0,3.0
-0.03641440232317547,0.6184891577633607,0.046875,8.0,500.0,4.0
0.02483858802211899,0.38498010297187674,0.390625,13.0,25.0,0.0
-0.035930154044030646,0.5101643743415651,0.390625,18.0,50.0,1.0
-0.08427844311911066,0.6990779381039957,0.140625,12.0,100.0,2.0
0.021596781736027134,0.8997852103618355,0.421875,8.0,250.0,3.0
0.01680432199783873,0.6444673372527713,0.3125,13.0,500.0,4.0
-0.18012123384992496,0.3651300592641782,0.515625,8.0,25.0,0.0
-0.0418706230053575,0.5294948982486489,0.578125,15.0,50.0,1.0
-0.006944981102498652,0.6144176165625747,0.21875,9.0,100.0,2.0
-0.0639438429488423,0.9920033492657931,0.125,6.0,250.0,3.0
-0.030102015090702115,0.6276245379478778,0.421875,13.0,500.0,4.0
0.07923758571843012,0.30687107176281453,0.421875,11.0,25.0,0.0
0.06297220767454498,0.4258305952675181,0.03125,9.0,50.0,1.0
-0.013634651311072894,0.765542404256485,0.296875,8.0,100.0,2.0
-0.15047507507176183,0.8887685505399551,0.203125,12.0,250.0,3.0
-0.022285557947511473,0.6681098035513424,0.125,11.0,500.0,4.0
-0.04390970887647681,0.3148007389383404,0.1875,17.0,25.0,0.0
-0.006585548660484389,0.40564525573743354,0.421875,14.0,50.0,1.0
-0.01945186162375647,0.674853044382804,0.484375,12.0,100.0,2.0
0.07450626519155086,0.8528436372192657,0.3125,10.0,250.0,3.0
0.022473144739069285,0.6994169162545067,0.328125,11.0,500.0,4.0
0.12775710506401847,0.307304533065628,0.328125,13.0,25.0,0.0
0.07725050714166333,0.521437771188701,0.46875,11.0,50.0,1.0
-0.0596365605140941,0.7271150797450245,0.40625,17.0,100.0,2.0
0.09724725058959768,1.0532021268539473,0.40625,11.0,250.0,3.0
0.061510555833444815,0.6575708436354742,0.15625,18.0,500.0,4.0
0.029786985784564544,0.276485177389257,0.28125,14.0,25.0,0.0
-0.08930810943352098,0.48812838635794215,0.359375,9.0,50.0,1.0
-0.027110862394056887,0.6812030212544391,0.4375,16.0,100.0,2.0
0.022040864546165776,0.9130608562933005,0.15625,9.0,250.0,3.0
0.006251305115312327,0.6383096174570733,0.34375,15.0,500.0,4.0
0.07570149762781318,0.28151758407253885,0.359375,11.0,25.0,0.0
0.1413735924438123,0.505589412924064,0.40625,13.0,50.0,1.0
0.06086586001636836,0.5837276663697915,0.34375,11.0,100.0,2.0
0.03263875244513008,0.7348435724831816,0.21875,11.0,250.0,3.0
0.023773366725804067,0.6160786881117355,0.171875,16.0,500.0,4.0
0.07503138310797086,0.37208899867508616,0.328125,10.0,25.0,0.0
0.18772731632857437,0.47374315776886655,0.390625,13.0,50.0,1.0
0.0905833558445193,0.6866901209128459,0.34375,6.0,100.0,2.0
-0.04286551700663851,0.8998740075500811,0.09375,10.0,250.0,3.0
0.021098826910017653,0.6475977945482766,0.53125,19.0,500.0,4.0
0.025807722404285065,0.30275692122475273,0.359375,12.0,25.0,0.0
0.0002293202798572214,0.43670451207716227,0.046875,8.0,50.0,1.0
-0.06000684600314337,0.6327258916699491,0.046875,10.0,100.0,2.0
-0.01406825868757274,0.7148454541021543,0.40625,17.0,250.0,3.0
-0.0065200428256032535,0.5986317877052181,0.390625,13.0,500.0,4.0
0.042987777766610565,0.36394131574547534,0.390625,15.0,25.0,0.0
0.02820935076598248,0.4334336307168918,0.328125,11.0,50.0,1.0
0.01631184957308472,0.6340589774336174,0.3125,7.0,100.0,2.0
0.004641191082934351,0.8146084502642784,0.453125,13.0,250.0,3.0
-0.03470456347726091,0.6054206223116744,0.40625,8.0,500.0,4.0
-0.048043193111016715,0.2883778775449153,0.46875,15.0,25.0,0.0
0.11874137583224346,0.41358360573848013,0.375,8.0,50.0,1.0
0.08861927770595067,0.7340420158927343,0.359375,11.0,100.0,2.0
-0.012349318984795554,0.7348243414953634,0.375,9.0,250.0,3.0
0.028583794606250715,0.5787643287799709,0.515625,12.0,500.0,4.0
